transaction_id,customer_id,transaction_date,amount,category
3e90d339-5b2c-4761-9ad3-f546231c57b7,b95ee07e-e11a-4a13-afc9-e7f6d1b0a9db,2025-04-15,90.58,Electronics
c9b13bda-8e5b-4810-87da-25b61ab08e83,e51147ee-19b6-4124-bbb1-86694610d898,2025-02-20,497.65,Books
f46de577-5de6-4906-ad71-de197bdb53f1,7210581f-3c3d-429c-abcf-9ed97e6587c6,2025-03-29,814.06,Electronics
d487b7ad-581c-46ae-a918-27c2afbd3e59,cd20396a-fd4d-434e-ba47-4e835fdb97c2,2024-10-14,1334.49,Groceries
6f95d2d8-c61e-459e-b020-5baebf112f88,54734ea5-fc70-4bc0-98a1-f5abc9e814af,2024-11-29,1161.69,Books
d39909c0-3117-41d6-8e2d-97707eb4ab17,e0daad74-8f57-4dcd-93dc-9a51382d72b5,2024-09-24,1495.25,Books
e1e6d06d-0b08-4347-83be-116beecf857f,30b721c1-7103-4442-92c7-f7c1cfa1b6e4,2024-10-30,207.55,Books
dbeaa443-7ba8-4906-a88b-5c50612681d9,81fa9d05-f93c-42c4-9f14-791614cd6d9e,2025-05-04,935.89,Home
b18dc5c4-0dd0-4ff8-98d4-b276e639249f,95260a93-1cdb-44aa-884e-8302760f24a9,2024-08-08,227.16,Groceries
daf01bdb-8239-48c6-9dc9-9bd2672d9603,a108dbb8-f718-4ebb-b721-904e26404f02,2025-05-10,1388.83,Electronics
1a264ae9-1f48-4663-886d-16bdd0a2e595,a16c9e1b-21fc-465b-a81f-ba676461aea4,2025-04-28,98.4,Others
c3a0f927-f2fe-4bd9-a31f-4e8043098945,d927a57d-93f8-4c5e-adb0-3b50c6f48922,2025-04-21,1140.61,Clothing
10429d80-52bc-441b-ba9e-68ab25b982cc,ad6866c5-8a1b-4449-b04a-19c81a7facac,2025-03-11,1391.03,Others
0b6f0e13-6bd8-4ee4-85de-ed617e25d693,8c735d4b-7640-44f4-b1e1-54189ac7f6df,2025-06-28,929.33,Electronics
9f61d43f-2dc1-43cb-8fa5-71e005806e54,9ff31b24-6274-48e7-aaf8-bd727c95c030,2024-11-22,595.36,Electronics
d74ad6d2-1f51-4be3-8fcc-e1ba78436a1d,4eec95da-0677-4134-8683-1307ac1a3938,2025-04-07,1374.93,Books
8803ab88-72a7-443a-a640-32b03d0a1298,de7f8fc0-264b-4960-a18c-90203722efc2,2025-03-07,607.08,Home
239500e6-4234-4ec0-9758-abe2d41e7990,07cd2b48-b400-477e-9a95-314794f9e2ae,2024-09-22,1250.53,Books
46e32bd4-7426-47ed-a6d7-726abf29f3a7,5a742537-b046-4534-93e1-50b6346adc1d,2024-08-15,1226.52,Clothing
1f9ee9c5-688b-4316-9332-9cca4ed931d9,d8e2473c-6041-44d0-8b38-f72b6a74b1c4,2024-07-17,801.39,Groceries
cd02c9a5-365c-4bd2-822f-9d8fd226d1f8,3af8988b-92c1-45de-8a7b-8bfc6db853c9,2024-12-22,420.71,Others
d9ebe5bf-c1b8-4436-9be7-ee0ad717323f,45ce6df0-cde7-4c98-b374-68404c465c4e,2025-03-05,1424.93,Clothing
62ea966c-9ef4-49e0-97f1-5b089ee9d834,17fbf890-3473-447c-ae51-4e37755d92ff,2024-08-13,1454.36,Electronics
ba935a13-d6f3-49be-963e-ba5375756418,0c7ce35d-f683-4571-9890-99e452eab818,2025-07-06,879.82,Others
07aba835-5898-4dc8-8ec8-53434a8f17bd,6c261d10-c666-4493-aa84-16c5fd6954c7,2025-02-23,210.52,Electronics
0d598a15-39de-4b54-ac7a-076c31a1659d,bc735a42-ab66-4260-9cf3-98f4c3403af6,2024-11-19,168.92,Clothing
95979840-68fc-42a8-a6b7-ba6b60019486,60376906-65c0-4360-818c-4cc59b33f081,2025-03-07,983.0,Electronics
791054f8-225b-4fbb-8eaa-18d69f8eef9c,4f90471a-2a61-4ea7-92a9-e19e1157bb8d,2024-11-08,934.14,Books
996ffe2b-e85e-4d2a-8dc3-dba2cfe09e51,5dab2333-2d89-411a-9e16-6afdab050e39,2024-09-06,179.27,Clothing
6e48301d-4b77-4281-9947-66f369eb6cdc,f35c4e81-7fb5-4e60-b1a2-1ba1b75738f8,2025-06-23,987.51,Books
e97f1652-ffd5-4fbf-9663-0b607d0115f4,fa1f883f-1663-48dc-b675-b01bd8d375aa,2024-08-13,1426.04,Books
491963fb-b965-455f-8958-241e10519095,dfa51415-d54c-425f-99df-3018348cfa10,2025-01-16,494.77,Home
ae84b642-19f1-44c2-b113-a19d1cabc756,095f9a9b-a5ec-4bfe-8e0d-3435675c610f,2024-11-11,1256.46,Books
a8a1841c-0dcd-48e1-b8a9-70c563e9ddd1,4f5614ec-f75b-4abf-bef5-8d47cf73a312,2025-02-03,367.31,Groceries
f058861e-1b38-4ea1-a39e-6f3f207c9ab5,bb2b77fd-2194-4ad7-8f0b-372d725c1c8e,2025-07-02,1329.71,Electronics
2d5fcf59-3353-4b0b-b798-60f0b1937887,0687cdfd-2c93-490d-971f-2a031680da6a,2025-04-12,1217.13,Groceries
00e02399-46a4-4f0d-b67f-4e4e2bcc085b,3ce0c8e0-b828-4a69-b263-2d57e38d2216,2025-07-04,895.28,Electronics
21316e4a-0711-4f41-ae1d-579fcc9a5dc7,ac35fc1d-fc5f-42c0-aab2-103f76c0c202,2025-05-30,834.05,Electronics
b82544ee-7264-420c-a5bc-ad5384150149,3c038b00-4e25-4ca0-85e7-cb8be35260d1,2024-11-29,26.79,Others
ae81b32f-12c7-4ad9-83d7-bbf79676343b,095f9a9b-a5ec-4bfe-8e0d-3435675c610f,2025-04-26,400.15,Books
e2fffc00-9f97-43b0-b766-6a54902c3769,c5b1168c-0458-4a2f-acfe-9340deaf1fd7,2025-03-18,1400.85,Groceries
4fb30ed2-2b7f-4af3-8f1f-05f1b10ced2c,299accf1-9cf4-41b5-be57-09f46d2b65c0,2025-01-27,1192.48,Home
75427e87-2aec-42b0-8082-9410d2ce9021,cd20396a-fd4d-434e-ba47-4e835fdb97c2,2025-06-19,1252.26,Electronics
444bff9c-98a4-4488-8749-d8b704c3ca53,f0133701-7657-4f39-8b34-3e191ceb650f,2025-05-04,538.01,Groceries
e4caba63-225c-448e-a119-011b59cdb28d,675cefbf-aca3-48c3-bd9c-68f460710075,2025-05-04,1148.31,Electronics
4431c69f-075c-4a0f-aed5-9ce5a6d1819f,6a288e30-1cf6-4904-ae3e-a0e99de8d51b,2024-10-23,1352.96,Home
345e4236-db8e-48d5-8a1a-bc704afcb713,4d479207-b920-4f30-8a8f-0ac197e43108,2025-04-09,943.5,Home
6b7cfde7-363f-4a36-bd3a-607f796467d1,4d4954b5-dc72-4cad-a979-0b1749f5df97,2024-08-26,901.26,Clothing
694d1f98-7f1c-4da4-a385-2abacc1a931f,bc735a42-ab66-4260-9cf3-98f4c3403af6,2024-07-31,1216.81,Electronics
9af220cf-d020-4244-abdc-3084207a33e0,87e2f275-3dae-484b-aa82-19003609937b,2025-01-03,507.32,Others
e7edcf05-a195-425a-83bd-f56387d51fde,83165a13-432a-4001-a1bb-186633101452,2025-01-11,681.6,Others
1a104c76-fb29-4b60-95c6-b5936465e6c5,d54f2eeb-c7fc-4c8f-9412-0b4631648ed1,2025-05-31,1234.45,Home
1e97b62a-d742-4b81-ad31-e25fa27977a8,fd8eb4ef-cce0-4185-a209-11c9dec8a593,2024-09-22,778.69,Others
0a534fbf-8caa-4098-aaca-be5381fb553f,88bd5fa5-9352-47f1-ad65-54a3edd21db3,2025-05-25,682.75,Clothing
8a84cb4c-c084-4006-a2d9-2b308dc6fac3,62caff94-affe-42d2-a963-df22d0675fc6,2025-06-29,622.3,Clothing
22fa868e-f44b-4dd7-b129-45106cb4342e,d8c15dd8-3666-4e14-ae14-d0dbfa8764a9,2025-02-17,1289.88,Groceries
be45669b-0494-4f5b-ab22-be0f72212f30,8f77739e-4433-4eab-88f4-d8387e658cd7,2025-06-12,1368.02,Books
235f6b25-3eca-4a00-96f0-b4adfeb48a5e,a36eb395-20c8-4187-b333-8fcc01163453,2025-01-19,1334.52,Others
55e7c32a-3158-45e1-b229-a7bc8c81becb,f9bc4fdb-4156-41b5-8ccc-1d914987689d,2024-11-15,275.32,Books
7a3df341-6e75-4a39-b94e-c197a52c4776,53dabb7c-cd10-45c2-b68c-16d6a2df1d31,2024-10-30,736.06,Others
f1f2ed24-6947-49e9-b112-2f30ced65f98,8f71f0da-e511-4656-afce-fed07a46a243,2024-12-23,1351.17,Books
0f41fa1a-dba4-48cc-b0ba-3df00a03a9f3,8f77739e-4433-4eab-88f4-d8387e658cd7,2024-11-09,548.71,Groceries
3b5bedae-a509-4600-9e17-81c69e148c50,c3d619e1-c7e9-40fe-9e21-21549a5cce16,2024-09-20,1448.54,Home
4498e110-c146-4735-af35-f51f77bb4db3,8f71f0da-e511-4656-afce-fed07a46a243,2025-06-15,528.4,Groceries
a8e07ffa-fcd0-4117-9b7d-4cda84879229,1bef5e1c-252e-4ad3-a716-2e73b4766fe8,2024-12-17,784.87,Home
2ed85a0c-f939-4c4e-a260-450f396041aa,a17a5521-a454-490e-a8cc-15db95844171,2025-03-22,615.23,Home
c7ff18c4-7b2f-4f96-b5dd-2583b446c4e7,29779c64-6386-4b4c-99e0-0fc86c3fccf4,2024-12-13,445.95,Electronics
dccc0d09-784a-4cdc-8160-f988f6e7cbb5,66e4f858-cfe9-4001-b67e-fe3161792365,2024-12-06,429.75,Electronics
457c4ced-a772-4792-afef-8f0924c655b5,536d4c6b-f8b3-484f-b816-dfe15e7b5483,2024-07-27,678.67,Others
64096216-99d4-4c4b-b21f-b0895e9714c8,3dc5762b-f8e9-42a4-a7a3-faec2ec14c0e,2025-02-06,529.57,Electronics
0d4d6468-54f5-4473-bf6c-e00c40a1040d,29e959fc-4eb5-4623-999f-ff157a028699,2025-01-18,1034.89,Groceries
ba673d83-26fa-4adb-b159-1b92464108fb,4fee3eab-58b4-41e9-a7ce-82b4b34319e9,2024-09-20,1212.6,Groceries
209560a8-d568-4e85-93f9-cd06be6819e3,c870c94c-c7fe-4a35-8be5-0832d291f010,2024-10-12,177.35,Others
07387bb3-66f8-462a-8d50-7f8744223546,98158341-1eab-407e-aadc-09c4cdc14078,2025-04-18,431.43,Others
d96367d2-6538-48a5-b2c5-d4d98b91165f,1c946739-0993-4546-944a-fac097429309,2024-07-24,1404.27,Clothing
bf5ec273-a98b-497e-879c-5ffa7f924147,d4e59699-1c0c-4dbe-bff4-7eb87f27de58,2025-03-06,416.43,Electronics
815fac3b-4ab2-4e06-8771-621097df1047,67f17ec5-cd64-4d42-83fa-0d8033527406,2025-01-04,1362.28,Home
440f1f6d-8b9c-40c4-9ad6-8b16b9f87f7d,ef0106bb-0fa5-464f-945c-014e12be8fb4,2024-08-23,264.36,Groceries
66c84483-66ac-4970-ad47-63000fe41af7,c5fb9fc8-36ce-4968-b9e5-a4badde0f222,2025-03-21,1285.93,Home
db26fe0d-5960-48fa-8aa8-c95d4ea936d7,4f90471a-2a61-4ea7-92a9-e19e1157bb8d,2025-06-29,143.85,Others
6693271d-2536-438a-af20-5ba2005cfc19,0dad20b7-cacb-4b8a-99a0-6df952520bd6,2024-09-03,1026.76,Electronics
6e38236f-416c-4931-bf26-dec56ea0c6e9,484115a5-16bc-4993-b70e-551f07d0d6ec,2025-06-05,957.02,Electronics
54f5aa10-9ce6-4135-94bc-5f749ff8a6b5,0f99ad01-d698-4898-8486-2a4e79bbe74d,2024-07-20,569.64,Home
8b6a02ed-54f5-4188-9153-e33759df38b8,5dab2333-2d89-411a-9e16-6afdab050e39,2024-11-12,1021.24,Electronics
83786212-cee3-416a-bfe1-e04a6fd64c44,82a4e939-561c-4b8b-b93c-18b5df0f2e3b,2024-09-02,1473.1,Clothing
6f40300d-ce6e-4ba4-9a41-a09daf855859,3cc636b6-66e1-4a5f-8c86-6aca3ac7167f,2024-10-30,548.7,Others
75ee5c50-4afc-4e20-aa03-d77c35432ffd,40de43fd-b0ac-4067-a666-d57b4b88a6b2,2025-01-12,39.81,Others
0efa59e8-d5fc-4fa5-9c4f-8c1326269004,29779c64-6386-4b4c-99e0-0fc86c3fccf4,2024-12-21,29.86,Books
b1d2fd6a-4a44-48ed-9d75-fb3c1f067f08,8f71f0da-e511-4656-afce-fed07a46a243,2025-03-16,661.78,Electronics
c8fb46cf-5778-4417-862f-f9859bf4c20d,3eb0d4c6-fd50-449e-9a66-e349f0b5d60f,2024-10-25,1075.31,Others
109c036e-3517-4285-ac90-a1a6c625b745,1698b0a2-304e-4119-b3a4-ef1a5530b847,2024-09-30,687.34,Electronics
dea9086f-30ce-432a-9ade-3a0ba827c0d4,7534fbf7-e346-4711-b99b-2515026b175c,2025-06-12,1329.87,Home
74ca92d6-00bd-4be5-b74e-0f681bef77a8,cadcb5e3-e9e9-44dd-a1c9-1b5446c43252,2025-04-06,1474.12,Groceries
cae08db1-c601-4e48-bae0-0c1d4ee5dc8c,04f24342-e6c9-4357-b410-810718752d0f,2024-12-04,1249.41,Groceries
b549a790-fdc3-4c1c-9187-caac2455d5ea,ef71ed0c-a49a-49d7-a48a-85d6a175548d,2025-07-08,1176.55,Groceries
9f513bc5-199b-4ce4-b3c5-044d621ac318,ed687eb1-85e2-4d53-928f-4798e5f2280b,2025-01-26,130.82,Groceries
4086a77c-2286-470f-b1f7-cbc3ce165d28,7210581f-3c3d-429c-abcf-9ed97e6587c6,2024-12-10,1017.88,Others
b594e15a-4b88-4ec6-b7ac-0e04636b2cc9,fc557699-b28c-47ea-b73c-a33e27c4995a,2025-06-08,515.22,Electronics
d6a4d274-6c62-471b-8324-013935e94913,994c1700-447b-4c73-b6f8-48db85ba03f5,2025-06-08,860.73,Clothing
667ac013-79b5-4e52-aa3d-3d96149462fe,675cefbf-aca3-48c3-bd9c-68f460710075,2025-03-19,1153.26,Electronics
bfe800a6-228b-4088-8e09-beab4fec0f41,8c338099-bb93-40d2-87d7-2aff8234cbe3,2024-11-24,379.69,Home
50db2675-dd22-4700-ab0f-beebee4ba840,dc3175d0-ba57-4fbf-b7c6-9656797800e6,2025-05-08,10.85,Clothing
0ed68de6-a55b-48c7-9935-334001b9b48d,60ca8552-de81-4869-b696-8acd17fcc493,2025-01-03,576.82,Groceries
a477841b-6fa1-43c4-a293-6bd8459602d5,a4dc2e2d-76c1-49d1-b581-a20364e2d0a4,2025-02-26,78.57,Books
87261949-4ab5-4607-9418-4a5c5cf31235,c870c94c-c7fe-4a35-8be5-0832d291f010,2025-02-04,329.6,Books
9184b3a0-8953-469a-98b8-6c384dbd0b59,12428de3-8bc6-4c64-b34c-889b6a4c378b,2025-03-22,779.97,Books
19d2d15d-900a-42e9-bc1d-36c3e30b49ae,5f9674ec-b29b-4618-a508-c3effa83dfef,2024-11-09,844.68,Home
f436f5f8-6535-4f19-9ccf-47f6c2f16b8d,e9befcd9-28be-4a93-905f-12606798f7b8,2025-04-17,1397.89,Others
8ac4838c-154a-401c-8ebd-d9ba588f0e3b,bb2b77fd-2194-4ad7-8f0b-372d725c1c8e,2025-04-15,1331.45,Groceries
b024d804-5c5b-47b5-83c9-f8702db9bc9f,30c62ab1-29de-41ce-94ae-0e60b4012e46,2025-03-18,719.81,Home
c3229715-51f4-40ca-aa0c-ffaa4729a068,9c0087e9-9580-4a84-b9a6-fbfbe16ec8c0,2024-12-15,1138.79,Home
82eb3f5f-8f20-48ec-8a4d-6ad7920be7cb,23b829da-c8ed-4d63-9996-390e55e8f8e3,2025-04-16,406.48,Books
026c100f-7d17-454e-a52e-31d07a46d419,8931deeb-4edd-44e4-a4b8-bad544670dba,2025-05-22,1014.88,Books
22ab5b8d-46fe-4fb8-a81d-6c43ee2da04c,b1c877aa-8fea-4a83-84e1-9ba965d32e16,2025-03-27,953.51,Books
d1918968-d588-45e5-b0f2-69971512b43f,816fbae9-bfc8-4e83-88a5-bc6d0f3c0842,2025-07-16,1069.82,Others
0ec23030-58a4-43b4-a9b8-6a946e8a18ad,41b5f452-b392-4863-b4e2-66a0d7d410cb,2025-03-06,1380.91,Groceries
defbaa1f-716a-4435-8712-2bb56c633738,f42df138-5722-4b84-a61e-68500ac6d526,2025-06-02,1273.99,Books
6c45a2ca-1ab6-4b4e-a446-42ffd7cde48f,585067cd-f155-4dd4-a573-dc7f17bbf706,2025-01-08,720.2,Others
8060fd9e-fb11-46c5-8856-9e7aa23cc548,50d7263b-22e7-4bc6-8938-793098cf86d7,2024-10-17,562.74,Electronics
55458f75-4c2c-4830-ab32-2c45eeae4cbe,275283ce-da73-4ea0-9592-3768cf2bb8b7,2024-11-01,678.78,Others
2f03736a-d367-49a0-ac97-2b6f00427a76,d53c7082-3900-43d0-968b-95bbdc28f41e,2024-07-26,672.86,Others
fc40646c-121b-4629-863d-f3e790d541a5,e7616fbd-4ae6-4e96-9c31-6232935e3fce,2025-05-28,1217.08,Clothing
cfabd996-5c93-4c5e-88e7-90a0ce3cded6,90117005-7b74-48b5-b2ab-4dbedc8abe16,2025-01-27,523.7,Home
4700f2b6-15e5-48be-9eea-ea9298e399c7,4cff6cbf-f825-4236-8eac-db2c83cd72c5,2024-10-02,1129.0,Groceries
4e81323f-0901-45e8-8f52-074a418a58c8,ef0106bb-0fa5-464f-945c-014e12be8fb4,2025-03-18,1491.8,Books
979eee68-729d-41d6-9bb1-cd64e4edd73f,587ae331-7005-430b-a970-1c2d75b49827,2024-10-21,201.67,Electronics
ee753673-734a-45ac-9091-a2ea3694e2f6,153cc54e-eb90-4bc2-ad48-a73a55b749d0,2025-02-15,433.85,Groceries
785e1396-1210-4277-99f2-3375d65af8d7,fc557699-b28c-47ea-b73c-a33e27c4995a,2025-02-04,1392.2,Home
064ba7f9-f772-4fb1-8607-0a740209315c,419c87d1-eff7-4214-99de-2b58ee0b4123,2025-03-27,1355.1,Others
5111fec3-b934-4d8b-ab76-618ddf184cff,4f413b8f-0e00-4f1b-90ee-eec91f442f56,2024-09-26,1304.84,Clothing
5edde02a-fdae-44e3-be3c-600f5ad81702,238948ed-6d04-46fa-90ca-4f5b63a65e85,2024-09-04,1073.28,Electronics
359ddf5e-7fe4-4688-bab8-803e17119ad9,f8f7d9d9-e869-45c4-8038-76c4c27bad82,2024-12-24,684.19,Home
10b28397-6a4e-4aff-ae75-f82a2326b0d0,58ba4f82-5272-4e31-bd96-184f0f389511,2024-08-16,800.12,Groceries
8c0d9840-9cc4-4d56-856b-62f7b43a4abc,8956b278-9d59-4197-8925-baa4c7111a07,2025-01-10,1458.16,Home
6d5c7236-3be7-4a66-a351-2e6790f68399,c8838edc-11bb-4d5c-9944-d52f73fd870a,2024-09-04,1480.95,Books
b118f82e-2237-4acc-aa44-2000aff38736,aa74b0c2-df69-42a3-9b83-a555c35ec7b5,2024-10-21,579.74,Groceries
3fea39ce-405c-4c23-9df1-e8004c37925b,ac666c4b-b67c-4d4f-b8a2-9a245cad853d,2024-09-01,923.35,Clothing
c7900dbb-81cb-4ec2-a3e0-cade5aa223f6,055597ef-dad2-4fc6-a55d-c4cbadd84433,2024-12-05,943.75,Home
c399f658-7d83-4461-96a0-399fa123be19,ab73dce4-761c-49d0-9c7b-9772305e9432,2024-10-17,1483.68,Books
2d82260f-0d58-44fe-84a5-ba248277b9f2,6e658209-38be-46f1-bff9-2dc953d92bcc,2025-04-25,991.33,Home
be49b829-2ee3-4c51-8803-2c4349fc74a5,9384998d-9fa5-4a05-afe5-b8f3fccab4cc,2024-07-19,227.73,Books
53b35615-eaa0-4201-9174-5fc507678215,8a4b783f-dd25-467e-b1ce-bb5136a1c0d0,2025-01-10,888.46,Clothing
ba0fdfe7-fdfb-4829-a62a-4f768ae90d86,a0b5c2c9-11f8-473a-94c7-178caa6f89b1,2025-03-19,1168.32,Home
be1066d0-d832-40de-b5e7-20019b23655a,299accf1-9cf4-41b5-be57-09f46d2b65c0,2024-09-08,667.92,Clothing
ef68f680-2d78-4e0c-9346-390551f52d48,af714924-53d5-47ee-8e31-6a817a813d8b,2024-11-01,777.21,Books
982e9ecc-71dd-449d-a4be-f6a760db0238,072778d6-83a6-4b83-a9c6-c69af6bf0a69,2025-02-07,1065.94,Others
254e5ec8-4767-4401-a1b1-96a59f8f9925,7d4cfc36-c6c6-4c9c-af56-ce9b79202696,2024-10-21,570.58,Groceries
496dc001-035b-4ae3-a35c-5d3174fac942,410706f6-306a-41cf-968c-c92243da9f4a,2024-09-30,1309.85,Home
e6a36646-ece8-423e-95bc-24420c6d0a12,693d326c-2528-4079-9e39-fbbd3f5446c7,2025-04-11,1371.81,Books
21b7ee65-ecc5-4849-a409-67d342e6689a,b23701a7-16ee-467e-be02-94dc8c6d3cde,2024-08-18,548.09,Groceries
b7d41a70-35f4-41ed-ba0c-86433ef09a7d,33b82ff6-0850-49dd-ad29-344f0a294157,2025-04-05,1455.63,Groceries
c3ba1a0a-500b-42d1-a297-1fbfc6b34d60,7af96c12-ce15-45b3-998a-5f268110f5eb,2025-03-20,439.81,Clothing
c589f264-787a-4c4d-8d56-63f77fbac40e,18029760-9509-42f9-bbd8-83409eb40db5,2024-08-24,990.58,Home
9bef3a10-44f9-467f-9580-829947976fc8,ee2f1312-93b1-4cc0-a722-71aa2b67da72,2024-12-31,756.98,Home
39950ff6-beaa-430a-8cf2-25d31d0eaffb,771e13a3-f0df-4190-97f9-a37db38a626a,2024-10-17,199.17,Groceries
12bd600a-de71-47f4-9c9c-9deb56c9592e,5ad8344b-3e78-4f7b-9909-2b52a55b1a34,2025-06-16,83.27,Books
610b08f4-0917-4561-a6fd-2205c69f78bb,a911ca73-c8e6-4907-8402-8f1f1ccaf935,2024-09-28,1398.81,Books
239892d7-6f71-4002-9418-1b4b71a31458,0f66b020-2e01-4468-80f2-72c0e770e1be,2025-06-04,1219.58,Electronics
7eafeace-12c7-4807-b99e-27d1ce2bf549,141c7d68-cf1c-4332-ac95-85b0763fabfc,2024-10-16,501.1,Others
45859c8c-445e-48c4-8ccf-f84e7bd39941,7bff38e3-fb7d-4e49-803f-90c2f262d4fb,2024-10-30,538.17,Books
da4d6256-c5c4-4e95-8a0e-e421ba4da145,a3ed1453-78be-403b-a6f8-2041e0f3011d,2025-03-24,58.95,Others
8600e33f-b761-4491-82ff-561024a2978b,c4a44710-3e0f-482d-99af-976ea9dbb1b5,2024-12-24,1246.42,Books
5f4c2309-b074-40ad-a1bf-a07df333944a,449cf546-4b0d-43db-a465-bba6a1e72931,2025-06-21,586.16,Home
51fd7e36-984f-4f23-a7f8-a3a059a8e363,3dc5762b-f8e9-42a4-a7a3-faec2ec14c0e,2025-05-23,8.22,Electronics
4f3545d7-2dde-4419-ae28-3676339b4125,055597ef-dad2-4fc6-a55d-c4cbadd84433,2024-12-16,37.57,Electronics
8fb82d8d-c7fc-4fa6-931e-12db69f31445,675cefbf-aca3-48c3-bd9c-68f460710075,2024-07-28,1045.03,Groceries
af543891-f557-46aa-b0f6-7f37f856ca09,bc735a42-ab66-4260-9cf3-98f4c3403af6,2024-07-20,542.2,Electronics
a1182dc5-ba98-4d6b-8e9e-92b08356ec9c,8a4b783f-dd25-467e-b1ce-bb5136a1c0d0,2024-10-11,1186.36,Groceries
7485d7cb-a517-4394-9033-fccc204448eb,671f340f-f983-4c92-9fdb-ed922727f362,2025-03-23,752.5,Clothing
c3ee2ab2-a6b9-4466-8d1e-98d015a5a966,1cd2d334-83a2-47b2-96ef-e7ff93a68153,2024-09-13,709.03,Home
2114eae9-2e91-49a6-a6a3-8f081f8376f1,41862cc2-9cbc-45ec-8bb7-22efbfbdba48,2025-03-05,656.64,Others
d5a47b2c-fb5b-423d-bf98-e09c318c6078,e8e2f354-2807-486e-b8c5-5e197905b9cb,2025-02-02,1371.56,Books
6d71fa6d-dc4d-44d6-9f66-5223f60bf7af,54734ea5-fc70-4bc0-98a1-f5abc9e814af,2025-06-02,257.44,Books
38089243-1503-4da4-935d-4426b8575c3b,62caff94-affe-42d2-a963-df22d0675fc6,2025-01-15,71.44,Books
cbc33e9c-b422-4f7e-8096-6c44ba354c57,e4436e34-86c8-4e36-b21c-540280269e72,2025-03-07,273.67,Clothing
23e136bc-1d2b-489e-89c5-5be2340dc929,2b80692e-ec5a-47fb-a06f-e402097c636d,2025-06-30,715.83,Books
768ca3da-5cef-427b-9f91-e4755bf3b5d0,0687cdfd-2c93-490d-971f-2a031680da6a,2025-01-17,1419.77,Electronics
135e9d1a-2ba7-4d11-a4fc-2c4383e8e6f4,5a651f67-8a45-434f-8a5c-550c2c0cb125,2024-12-22,595.57,Groceries
adaffbba-7850-4833-86cc-4c9533d0b8ee,c5c894cc-7cae-4b3d-b5a8-540d88e82a25,2024-08-18,582.21,Electronics
c0dfa612-620c-4a41-835c-b4dd3b58e6b2,a3ed1453-78be-403b-a6f8-2041e0f3011d,2024-11-16,190.13,Clothing
ab2feab3-6854-4ab5-ae29-7ff24e91a419,026086e0-83b9-4e6e-a296-4ea732a7b265,2024-12-30,402.41,Books
a8ea0564-bf0e-44a5-84c9-ee7a5ac7be5f,fd8eb4ef-cce0-4185-a209-11c9dec8a593,2024-10-11,1241.63,Others
49df6431-b123-4bbc-8c52-57fa5d70a995,6ad04a4e-0cd7-4592-9f29-aa01fba0b6d1,2025-01-25,708.33,Clothing
f557211a-bb95-44e1-affc-6ae128fdde4a,e4436e34-86c8-4e36-b21c-540280269e72,2025-07-05,1162.45,Books
4c6b8d87-9ebd-4ae6-ada7-d5b83fbe48dc,78e3a1ea-25df-4ede-9e0b-bb1f213f3e62,2025-04-11,1193.87,Others
b938fb9d-788f-4762-8b91-d94412c3b869,4a3c8c5e-5288-4655-b2ce-4fc8dfd4872a,2025-02-04,740.71,Others
261ee485-977c-4e9f-8bb3-0153b8f3f6f3,8956b278-9d59-4197-8925-baa4c7111a07,2025-02-12,514.47,Others
f79a4e1a-4cd1-4568-8ec1-ecc856837495,aaa5294b-3127-408f-9998-4bf904c93e3f,2024-07-29,475.77,Clothing
8484e975-5c7d-4ac6-aaa6-b9e17db23d3d,bdc23774-2ad7-4480-9cd9-28dfff4796c3,2025-01-28,40.62,Electronics
82f5c540-6d3e-4a2e-833d-c129cf1e3bd6,aef45ca6-4776-4c73-9626-f989469aa9ad,2025-06-28,826.05,Electronics
bbc2c6d0-f2f4-49f6-abe3-ea3f603043ac,a52ce9e2-3275-455f-9ba8-903eb4d28784,2024-07-18,1066.75,Books
687cfee3-380c-473f-974c-4ef25fe6533b,f1e72739-0915-40e7-8838-fd0d11cc4c9e,2025-06-23,669.39,Clothing
01a2158c-d8e8-4cff-8720-e93318196e5f,ab3d1a32-8f49-418b-8469-736784502c77,2025-04-09,695.75,Groceries
5d498e5b-9e37-4c0d-a509-ca6dcf6a74ec,5ad8344b-3e78-4f7b-9909-2b52a55b1a34,2025-05-24,763.04,Others
c16101c8-d663-4b62-9450-1c8e81e44f94,352dc289-b992-4826-96d8-1873c95be413,2024-11-26,429.19,Groceries
8a620fb5-7907-49eb-b099-fd03342cb2b7,83689cad-556e-46c7-a24b-42819fe8859f,2024-11-17,786.71,Books
b080e01e-f97e-4b38-83d5-ec8f054725ec,cb93f245-55c9-4e47-a73f-14ba719fa390,2025-03-10,379.85,Others
810bc854-8a75-49ae-8e2a-1ded97f2f3c3,8c0f70d2-8d04-4b66-b87e-6d789570340f,2024-09-05,1239.33,Groceries
b2a0eafa-a28f-40c6-9430-280355246068,4a3c8c5e-5288-4655-b2ce-4fc8dfd4872a,2024-10-08,746.64,Electronics
a07c9ab3-d226-4bcf-803b-1c486aa1ea9f,b1c877aa-8fea-4a83-84e1-9ba965d32e16,2024-11-19,262.05,Clothing
886af424-348c-451e-b1d0-220d6020da85,dbbcc104-ec40-4572-8dee-6736df90b1a5,2024-09-16,182.07,Books
